index,published,extreme,topic,domain,language,valid,title,description,url,image,archive,content,en,de,la,country,ipcc,continent
76e175d2a9f346647c94d765c954e35a,2025-12-15T04:44:52Z,Snow&Ice,,www.protothema.gr,el,0.7,"Καιρός: Ήπιος και μικρές μόνο μεταβολές μέχρι τα Χριστούγεννα, τι προβλέπουν οι μετεωρολόγοι για τις επόμενες ημέρες",Πού θα εκδηλωθούν τοπικές βροχές και πότε αναμένονται πιο οργανωμένα φαινόμενα - Παγετός χθες σε περιοχές των κεντρικών και βορείων ηπειρωτικών | Καιρός | Ελλάδα,https://www.protothema.gr/greece/article/1743115/kairos-ipios-kai-mikres-mono-metavoles-mehri-ta-hristougenna-ti-provlepoun-oi-meteorologoi-gia-tis-epomenes-imeres/,https://www.protothema.gr/images/640x360share/jpg/files/2025-12-15/athina_geniki.jpg,,", . Alpha , . , « », .
20 , , . , 24 31 . , , ., , . , , , .
14/12 . (-4. 3 °C) . 8 meteo.gr / 14/12.
A , , , , . , , , . . .-5 9 , -2 11, 1 14, 0 14, 1 10, 4 16, 7 16, 6 12, 9 14, 12 17 8 17 .
3… [+35 chars]","Weather: Mild and only minor changes until Christmas, what do forecasters predict for the next few days. Where will local rain occur and when more organized phenomena are expected - Frost yesterday in areas of the central and northern mainland | Weather | Greece","Wetter: Mild und nur geringfügige Änderungen bis Weihnachten, was prognostizieren die Meteorologen für die nächsten Tage. Wo werden lokale Schauer auftreten und wann sind stärker organisierte Phänomene zu erwarten? – Frost gestern in Gebieten des zentralen und nördlichen Festlandes | Wetter | Griechenland","Tempestas: Mitis et tantum mutationes minores usque ad Nativitatem Domini, quid forecasters praedicunt paucis diebus proximis. Ubi imbres locales occurrent et quando phaenomena magis ordinata expectantur - Frost heri in locis continentis centralis et septentrionalis | Tempestas | Graecia",Canada,NEN,North-America
5365c94f0c1e4afcdda968ad648610bb,2025-12-15T23:46:00Z,Earthquake,,www.protothema.gr,el,0.9,"Σεισμός 5,1 βαθμών της κλίμακας Ρίχτερ στα ανοιχτά της Ζακύνθου",Το επίκεντρο της δόνησης εντοπίστηκε 53 χιλιόμετρα νοτιοδυτικά του Αγίου Λέοντα Ζακύνθου - Η δόνηση έγινε αισθητή σε Πάτρα και Πύργο | Ελλάδα,https://www.protothema.gr/greece/article/1743740/seismos-51-vathmon-tis-klimakas-rihter-sta-anoihta-tis-zakunthou/,https://www.protothema.gr/images/640x360share/jpg/files/2025-12-16/mixcollage-16-dec-2025-01-46-am-2967.jpg,http://web.archive.org/web/20251216000723/https://www.protothema.gr/greece/article/1743740/seismos-51-vathmon-tis-klimakas-rihter-sta-anoihta-tis-zakunthou/,"5,1 2 .53 10 , . .",5.1 magnitude earthquake off Zakynthos. The epicenter of the tremor was located 53 kilometers southwest of Agios Leos Zakynthos - The tremor was felt in Patras and Pyrgos | Greece,"Erdbeben der Stärke 5,1 vor Zakynthos. Das Epizentrum des Bebens lag 53 Kilometer südwestlich von Agios Leos Zakynthos – Das Beben war in Patras und Pyrgos zu spüren | Griechenland",5.1 Magnitudo terrae motus Zakynthos interiit. Tremoris epicenter sita fuit 53 chiliometrorum inter meridiem et occidentem Agios Leos Zakynthos - tremor in Patras et Pyrgos sentiebatur | Graecia,Greece,MED,Europe
808ee75c91efe5db15a9079f08c2d275,2025-12-16T07:26:02Z,Storm,,www.alphafreepress.gr,el,0.7,Βραζιλία: Καταιγίδα γκρέμισε αντίγραφο του Αγάλματος της Ελευθερίας στη Γκουαΐμπα,"Ριπές ανέμου άνω των 90 χλμ/ώρα ανέτρεψαν το Άγαλμα της Ελευθερίας στην πόλη Γκουαϊμπά στη Βραζιλία. Το Άγαλμα της Ελευθερίας των φτωχών, εγκ",https://www.alphafreepress.gr/2025/12/16/kosmos/vrazilia-kataigida-gkremise-antigrafo-tou-agalmatos-tis-eleytherias-sti-gkouaimpa/,https://www.alphafreepress.gr/wp-content/uploads/2025/12/replica6.jpg,,"90 / . , megastore Havan . , 90 /. . . , 35 , 24 . Havan 2020 .
 Strong wind gusts exceeding 90 km/h toppled a replica of the Statue of Liberty in Guaiba, in Brazils Porto Alegre metropolitan region… [+388 chars]","Brazil: Storm knocks down replica of Statue of Liberty in Guaiba. Wind gusts of more than 90 km/h toppled the Statue of Liberty in the city of Guaiba in Brazil. The Statue of Liberty of the Poor, ed","Brasilien: Sturm reißt Nachbildung der Freiheitsstatue in Guaiba nieder. Windböen von mehr als 90 km/h stürzten die Freiheitsstatue in der Stadt Guaiba in Brasilien. Die Freiheitsstatue der Armen, hrsg","Brazil: Tempestas imaginem pulsat Statuae Libertatis in Guaiba. Ventorum procellae plus quam 90 km/h statuam Libertatis in urbe Guaiba in Brasilia conciderunt. Statua Libertatis Pauperum, ed",Brazil,SAM,South-America
968993938d5cb62876a81ef9fd588853,2025-12-16T08:00:00Z,Snow&Ice,,www.globenewswire.com,de,0.0,Glice stellt erste Null-Strom-Eisbahn mit neuer Durchbruch-Technologie StellarGlide™ vor – erstmals in Deutschland im LEGOLAND Deutschland Resort im Einsatz,"LUCERNE, Schweiz und GÜNZBURG, Deutschland, Dec. 16, 2025 (GLOBE NEWSWIRE) -- Glice hat seine neue, vollständig stromfreie StellarGlide™ Eisbahn erstmals in Deutschland in Betrieb genommen. Die innovative Bahn ersetzt im LEGOLAND Deutschland Resort eine Echte…",https://www.globenewswire.com/news-release/2025/12/16/3205978/0/de/Glice-stellt-erste-Null-Strom-Eisbahn-mit-neuer-Durchbruch-Technologie-StellarGlide-vor-erstmals-in-Deutschland-im-LEGOLAND-Deutschland-Resort-im-Einsatz.html,https://ml-eu.globenewswire.com/Resource/Download/6685f547-19f3-41fb-b76e-f74e3766a432,,"LUCERNE, Schweiz und GÜNZBURG, Deutschland, Dec. 16, 2025 (GLOBE NEWSWIRE) -- Glice hat seine neue, vollständig stromfreie StellarGlide Eisbahn erstmals in Deutschland in Betrieb genommen. Die innova… [+2819 chars]","Glice introduces the first zero-power ice rink with new breakthrough technology StellarGlide™ - used for the first time in Germany at the LEGOLAND Deutschland Resort. LUCERNE, Switzerland and GÜNZBURG, Germany, Dec. 16, 2025 (GLOBE NEWSWIRE) -- Glice has launched its new, completely electricity-free StellarGlide™ ice rink for the first time in Germany. The innovative ride replaces a real one at the LEGOLAND Deutschland Resort…","Glice stellt erste Null-Strom-Eisbahn mit neuer Durchbruch-Technologie StellarGlide™ vor – erstmals in Deutschland im LEGOLAND Deutschland Resort im Einsatz. LUCERNE, Schweiz und GÜNZBURG, Deutschland, Dec. 16, 2025 (GLOBE NEWSWIRE) -- Glice hat seine neue, vollständig stromfreie StellarGlide™ Eisbahn erstmals in Deutschland in Betrieb genommen. Die innovative Bahn ersetzt im LEGOLAND Deutschland Resort eine Echte…","Glice primam potestatem nulla glaciei rink inducit cum novis technologiarum ruptionibus StellarGlide™ - primum in Germania adhibitis in Obstinato Legoland Deutschland. LUCERNE, Helvetia et GÜNZBURG, Germania, die 16 Dec. 2025 (GLOBE NEWSWIRE) Glice novam, omnino electricitatem libero StellarGlide™ glaciem rink primum in Germania excussit. Vehiculum eget porttitor substituit verum unum ad Obstinatus Legoland Deutschland…",Germany,WCE,Europe
5cfc99a2348e31672d397ffbc53404e6,2025-12-17T12:52:02Z,Snow&Ice,,www.morgenpost.de,de,0.8,Gibt es 2025 weiße Weihnachten? So stehen die Chancen auf Schnee,Weiße Weihnachten werden in Deutschland immer seltener. Doch wie hoch sind die Chancen dieses Jahr? Erste Prognosen deuten Überraschendes an.,https://www.morgenpost.de/panorama/article410574920/weihnachten-schnee-wetterprognose-weisser-winter-wetter.html,https://img.sparknews.funkemedien.de/410574358/410574358_1764341624_v16_9_1600.jpeg,http://web.archive.org/web/20251217134654/https://www.morgenpost.de/panorama/article410574920/weihnachten-schnee-wetterprognose-weisser-winter-wetter.html,Leise rieselt der Schnee aber leider nur im Weihnachtslied. Denn in Deutschland fallen die weißen Flocken immer seltener vom Himmel. Trotzdem hoffen viele Menschen Jahr für Jahr auf weiße Weihnachten… [+3693 chars],Will there be a white Christmas in 2025? So the chances of snow are there. White Christmas is becoming increasingly rare in Germany. But what are the chances this year? Initial forecasts suggest something surprising.,Gibt es 2025 weiße Weihnachten? So stehen die Chancen auf Schnee. Weiße Weihnachten werden in Deutschland immer seltener. Doch wie hoch sind die Chancen dieses Jahr? Erste Prognosen deuten Überraschendes an.,Nativitas alba anno MMXXV erit? Itaque casus nivis sunt. Nativitas alba magis magisque rara in Germania fit. Sed quae sunt casus hoc anno? Praenuntiationes initiales aliquid mirum suggerunt.,Germany,WCE,Europe
d7baab4babaf91d6c14267dfca7aeb6a,2025-12-18T16:52:08Z,Snow&Ice,,www.n-tv.de,de,0.8,Temperaturen im Sturzflug: Der Winter reißt sich endlich zusammen,Jetzt wird es spannend. Die Wetterlage stellt sich um und so erreicht Deutschland in der Weihnachtswoche kalte Luft aus dem Osten. Für weiße Weihnachten fehlt aber noch eine wichtige Zutat: Schnee. Kommt der noch?,https://www.n-tv.de/panorama/Der-Winter-reisst-sich-endlich-zusammen-id30159981.html,https://www.n-tv.de/img/30160105/1766078171/Img_16_9/1200/16-12-2025-Baden-Wuerttemberg-Heiligkreuzsteinach-Schafe-stehen-auf-einer-von-Raureif-bedeckten-Wiese.jpg,http://web.archive.org/web/20251218170545/https://www.n-tv.de/panorama/Der-Winter-reisst-sich-endlich-zusammen-id30159981.html,"Es wird kalt. (Foto: dpa)
Jetzt wird es spannend. Die Wetterlage stellt sich um und so erreicht Deutschland in der Weihnachtswoche kalte Luft aus dem Osten. Für weiße Weihnachten fehlt aber noch ein… [+2175 chars]",Temperatures are plummeting: winter is finally coming together. Now it's getting exciting. The weather situation changes and cold air reaches Germany from the east during Christmas week. But there is still one important ingredient missing for a white Christmas: snow. Is he still coming?,Temperaturen im Sturzflug: Der Winter reißt sich endlich zusammen. Jetzt wird es spannend. Die Wetterlage stellt sich um und so erreicht Deutschland in der Weihnachtswoche kalte Luft aus dem Osten. Für weiße Weihnachten fehlt aber noch eine wichtige Zutat: Schnee. Kommt der noch?,Temperaturae gradarii sunt: ​​hiems tandem convenitur. Nunc tristique lorem suscipit. Tempestas condicio mutatur et frigus aeris Germaniam ab oriente in hebdomada Nativitatis attingit. Sed adhuc una medicamenta magna deest pro natalibus albis: nives. Adhuc venit?,Germany,WCE,Europe
80b66e7ca9001ace778dbea42f2284fb,2025-12-18T18:12:55Z,Snow&Ice,,www.bild.de,de,0.8,Hoffnung auf weiße Weihnachten - Wetter-Experten sagen Schnee voraus,Deutschland erwartet eisige Weihnachten mit Chancen auf Schnee bis ins Flachland.,https://www.bild.de/news/wetter/hoffnung-auf-weisse-weihnachten-wetter-experten-sagen-schnee-voraus-6943f1c530ed0ba32e70e5e9,"https://images.bild.de/6943f1c530ed0ba32e70e5e9/4207528accd9d4c7aaf5b49dc3ceb520,1505a8bc?w=1280",,Deutschland erlebt eine komplette Kehrtwende beim Wetter und plötzlich stehen die Chancen auf weiße Weihnachten ziemlich gut! Nach einer rekordmilden Adventszeit drehen die Temperaturen pünktlich zum… [+2994 chars],Hope for a white Christmas - weather experts predict snow. Germany is expecting an icy Christmas with chances of snow even in the lowlands.,Hoffnung auf weiße Weihnachten - Wetter-Experten sagen Schnee voraus. Deutschland erwartet eisige Weihnachten mit Chancen auf Schnee bis ins Flachland.,Spes albae Nativitatis - tempestatis periti nivem praedicunt. Germania gelidam Natalem exspectat casum nivis etiam in campestribus.,Germany,WCE,Europe
7b69227680a5eaf32e33b454c901a5ee,2025-12-19T12:11:04Z,Thunderstorm,,www.newsit.gr,el,0.8,Κατάρ και Σαουδική Αραβία «ντύθηκαν» στα λευκά: Εντυπωσιακές εικόνες με χιόνια και χαλάζι στους αμμόλοφους,"Σε ένα ασυνήθιστο και εντυπωσιακό καιρικό φαινόμενο, η αραβική έρημος ντύθηκε στα λευκά την Πέμπτη 18 Δεκεμβρίου, με χιονοπτώσεις να καταγράφονται σε περιοχές της Σαουδικής ... 
To άρθρο Κατάρ και Σαουδική Αραβία «ντύθηκαν» στα λευκά: Εντυπωσιακές εικόνες με …",https://www.newsit.gr/kosmos/katar-kai-saoudiki-aravia-ntythikan-sta-leyka-entyposiakes-eikones-me-xionia-kai-xalazi-stous-ammolofous/4556126/,https://www.newsit.gr/wp-content/uploads/2025/12/xioni-katar-1-1200x630.jpg,,", 18 , . , , , , . , , . , , ., , , . . , , .","Qatar and Saudi Arabia ""dressed"" in white: Impressive images of snow and hail in the sand dunes. In an unusual and spectacular weather phenomenon, the Arabian desert was dressed in white on Thursday, December 18, with snowfall recorded in areas of Saudi ... The article Qatar and Saudi Arabia ""dressed"" in white: Impressive images with ...","Katar und Saudi-Arabien „gekleidet“ in Weiß: Beeindruckende Bilder von Schnee und Hagel in den Sanddünen. Bei einem ungewöhnlichen und spektakulären Wetterphänomen war die arabische Wüste am Donnerstag, dem 18. Dezember, in Weiß gekleidet, wobei in Gebieten Saudi-Arabiens Schneefall registriert wurde ... Der Artikel Katar und Saudi-Arabien „in Weiß gekleidet“: Beeindruckende Bilder mit ...","Qatar et Arabia Saudiana ""induti"" in albis: imagines impressivae nivis et grandinis in arenosis. In phaenomenon tempestatum insolitum et spectaculum, desertum Arabum vestitum est albo die Iovis, XVIII mensis Decembris, nix nix in locis Saudi ... Articulus Qatar et Arabiae Saudianae ""ornatus"" in albis: imaginibus impressivis cum .",Qatar,ARP,Asia
4b5231c0ea314e0caba7a7fb34c07d6e,2025-12-20T05:30:05Z,Snow&Ice,,www.stern.de,de,0.8,Tourismus: Warten auf Winter: Kunstschnee rettet Skipisten,"Schneekanonen statt Schneewolken: Wenig Niederschlag und hohe Temperaturen in Wintersportorten. Was Skifahrer in Österreich, der Schweiz, Bayern, Italien und Tschechien jetzt erwartet.",https://www.stern.de/panorama/tourismus--warten-auf-winter--kunstschnee-rettet-skipisten-36980730.html,https://image.stern.de/36980732/t/hi/v1/w1440/r1.7778/-/20--yt3dwmoe2vv11axs2048jpeg---aa800626bb35e25b.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Schneekanonen statt Schneewolken: Wenig Niederschlag und hohe Temperaturen in Wintersportorten. Was Skifahrer in Österreich, der Schweiz, Bayern,… [+3945 chars]","Tourism: Waiting for winter: artificial snow saves ski slopes. Snow cannons instead of snow clouds: Little precipitation and high temperatures in winter sports resorts. What skiers in Austria, Switzerland, Bavaria, Italy and the Czech Republic can now expect.","Tourismus: Warten auf Winter: Kunstschnee rettet Skipisten. Schneekanonen statt Schneewolken: Wenig Niederschlag und hohe Temperaturen in Wintersportorten. Was Skifahrer in Österreich, der Schweiz, Bayern, Italien und Tschechien jetzt erwartet.","Voluptuaria similesve: Exspecto hiemem: artificialis nix salvet declivia ski. Nives tormenta pro nubibus nivis: Parva praecipitatio et summae temperaturae in ludis hiemalibus frequentat. Quid nartatores in Austria, Helvetia, Bavaria, Italia et Res publica Bohemica nunc expecto.",Italy,MED,Europe
e6983d7ec1c427811690ac41d38174a1,2025-12-20T05:31:39Z,Precipitation,,www.tagesspiegel.de,de,0.8,Tourismus: Warten auf Winter: Kunstschnee rettet Skipisten,"Schneekanonen statt Schneewolken: Wenig Niederschlag und hohe Temperaturen in Wintersportorten. Was Skifahrer in Österreich, der Schweiz, Bayern, Italien und Tschechien jetzt erwartet.",https://www.tagesspiegel.de/gesellschaft/panorama/tourismus-warten-auf-winter-kunstschnee-rettet-skipisten-15069274.html,https://www.tagesspiegel.de/images/15069273/alternates/BASE_16_9_W1400/1766208699000/schneemangel-in-der-schweiz.jpeg,,Die Zeit um Weihnachten und den Jahreswechsel gilt in den Bergen als erster Höhepunkt der Wintersport-Saison. Doch es liegt vielerorts weniger Schnee als sonst. Worauf können sich Skifahrer einstelle… [+3799 chars],"Tourism: Waiting for winter: artificial snow saves ski slopes. Snow cannons instead of snow clouds: Little precipitation and high temperatures in winter sports resorts. What skiers in Austria, Switzerland, Bavaria, Italy and the Czech Republic can now expect.","Tourismus: Warten auf Winter: Kunstschnee rettet Skipisten. Schneekanonen statt Schneewolken: Wenig Niederschlag und hohe Temperaturen in Wintersportorten. Was Skifahrer in Österreich, der Schweiz, Bayern, Italien und Tschechien jetzt erwartet.","Voluptuaria similesve: Exspecto hiemem: artificialis nix salvet declivia ski. Nives tormenta pro nubibus nivis: Parva praecipitatio et summae temperaturae in ludis hiemalibus frequentat. Quid nartatores in Austria, Helvetia, Bavaria, Italia et Res publica Bohemica nunc expecto.",Switzerland,WCE,Europe
000b0534921d0fb779a80b28b3a74704,2025-12-20T09:35:00Z,Earthquake,,www.protothema.gr,el,0.6,Σεισμός 2 Ρίχτερ στη Νέα Φιλαδέλφεια,O σεισμός έγινε αισθητός στην Αττική | Σεισμός | Σεισμός τώρα | Νέα Φιλαδέλφεια | Ελλάδα,https://www.protothema.gr/greece/article/1746319/seismos-2-rihter-sti-nea-filadelfeia/,https://www.protothema.gr/images/640x360share/png/files/2025-12-20/seismos11.png,,,Magnitude 2 earthquake in New Philadelphia. The earthquake was felt in Attica Earthquake | Earthquake now | New Philadelphia | Greece,Erdbeben der Stärke 2 in New Philadelphia. Das Erdbeben war im Attika-Erdbeben zu spüren | Erdbeben jetzt | Neues Philadelphia | Griechenland,Magnitudo 2 terrae motus in Nova Philadelphia. Terrae motus in Attica Terraemotus | Terrae motus nunc | Nova Philadelphia | Graecia,Greece,MED,Europe
c1bfc003bca3ee1af25165f509aac088,2025-12-20T20:09:34Z,Snow&Ice,,www.bild.de,de,0.8,Schneemangel in Italien - Ski-Boss schlägt Olympia-Alarm,Kunstschnee-Probleme gefährden Winterspiele in Livigno. Verzögerungen bei der Vorbereitung auf das Mega-Event.,https://www.bild.de/sport/mehr-sport/olympia-schnee-sorgen-in-livigno-fis-boss-schlaegt-alarm-6946e272ba368aa01269f371,"https://images.bild.de/6946e272ba368aa01269f371/645d012e8ab74ab94c2c8aa52a1e282c,4d92ed67?w=1280",,"Schnee-Sorgen in Italien  und das nur 48 Tage vor Beginn der Olympischen Winterspiele!
Am 6. Februar steigt in Mailand die Eröffnungsfeier. Aber jetzt schlägt FIS-Präsident Johan Eliasch (63/verantw… [+1291 chars]",Lack of snow in Italy - ski boss sounds Olympic alarm. Artificial snow problems endanger Winter Games in Livigno. Delays in preparation for the mega event.,Schneemangel in Italien - Ski-Boss schlägt Olympia-Alarm. Kunstschnee-Probleme gefährden Winterspiele in Livigno. Verzögerungen bei der Vorbereitung auf das Mega-Event.,Imminuta nivis in Italia - ski bulla sonat terrorem Olympicum. Quaestiones artificiales nives in Livigno ludi hiemales periclitantur. Moras in apparando eventu mega.,Italy,MED,Europe
4c31936099e5ed074dabe5bfdfe0cb5c,2025-12-20T23:29:00Z,Earthquake,,www.protothema.gr,el,0.8,"Σεισμός 3,8 Ρίχτερ στη Σαντορίνη",Το επίκεντρο ήταν μεταξύ της Θήρας και της Αμοργού | Ελλάδα,https://www.protothema.gr/greece/article/1746500/seismos-38-rihter-sti-sadorini/,https://www.protothema.gr/images/640x360share/jpg/files/2025-12-06/xrwma-seismografos.jpg,,"To view this video please enable JavaScript, and consider upgrading to a
 web browser that supports HTML5 video",3.8 Richter earthquake in Santorini. The focus was between Thira and Amorgos Greece,"Erdbeben der Stärke 3,8 auf Santorini. Der Schwerpunkt lag zwischen Thira und Amorgos Griechenland",3.8 Turnebus terrae motus in Santorinis. Focus erat inter Thiram et Amorgos Graeciam,Greece,MED,Europe
78c450265763b88641d82f3fbb013d9f,2025-12-21T07:59:54Z,Snow&Ice,,www.protothema.gr,el,0.7,"Παγετός στη βόρεια Ελλάδα το πρωί της Κυριακής, πού καταγράφηκαν οι χαμηλότερες θερμοκρασίες",Δείτε τους 8 σταθμούς με τις χαμηλότερες ελάχιστες το πρωί της Κυριακής  | Παγετός | Βόρεια Ελλάδα | Ελλάδα,https://www.protothema.gr/greece/article/1746563/pagetos-sti-voreia-ellada-to-proi-tis-kuriakis-pou-katagrafikan-oi-hamiloteres-thermokrasies/,https://www.protothema.gr/images/640x360share/jpg/files/2025-12-21/pagetos2.jpg,,"Nova PADU exclusive Nova Deals brands, 1000 .","Frost in northern Greece on Sunday morning, where the lowest temperatures were recorded. See the 8 stations with the lowest Sunday morning lows | Frost | Northern Greece | Greece","Frost in Nordgriechenland am Sonntagmorgen, wo die niedrigsten Temperaturen gemessen wurden. Sehen Sie sich die 8 Stationen mit den niedrigsten Tiefstwerten am Sonntagmorgen an | Frost | Nordgriechenland | Griechenland","Pruina in Graecia septentrionali die Dominico mane, ubi infimae temperaturae scripti sunt. Vide in 8 stationes dominicales infimo mane mugit | Frontinus | Northern Greece | Graecia",Canada,NEN,North-America
2d1839c5674e0bb51abec799b43ab908,2025-12-22T05:21:25Z,Fog,,www.skai.gr,el,0.5,Χωρίς αξιόλογη μεταβολή η θερμοκρασία σήμερα - Παροδικές νεφώσεις με τοπικές βροχές,Η ορατότητα τις πρωινές ώρες στα ηπειρωτικά θα είναι τοπικά περιορισμένη και πιθανώς στα δυτικά ηπειρωτικά και τη Θεσσαλία να σχηματιστεί κατά τόπους ομίχλη,https://www.skai.gr/news/weather/xoris-aksiologi-metavoli-i-thermokrasia-simera,https://cdn.skai.gr/sites/default/files/styles/article_16_9/public/2022-04/synnefia-astatos-kairos-nafplio-ape.jpg?itok=CEV94gEo,,"14 , 16 17 18 .
 , . , .
 3 5 6 .
 .
: .
: 3 4 5 .
: 10 16 .
: .
: 2 3 .
: 04 14 .
, 
: .
: 3 4 5 6 .
: 02 14 . 4 5 .
 , , , 
: .
: 4 5 6 .
: 07 17 . 4 6 .
, , , 
: , , .
: 4 5 6 … [+361 chars]",No significant change in temperature today - Partly cloudy with local rain. Visibility in the morning hours in the continental areas will be locally limited and fog may form in places in the western continental areas and Thessaly,Keine nennenswerte Temperaturveränderung heute - Teilweise bewölkt mit örtlichem Regen. In den Kontinentalgebieten ist die Sicht in den Morgenstunden örtlich eingeschränkt und in den westlichen Kontinentalgebieten und Thessalien kann es stellenweise zu Nebelbildung kommen,Nulla significativa mutatio in temperie hodie - Plerumque nubilum cum pluvia locali. Visibilis horis matutinis in locis continentibus localiter limitatur et nebula in locis continentibus occidentis et Thessaliae formetur.,Greece,MED,Europe
92be840951e404d39092d6d5667495b5,2025-12-22T10:34:06Z,Snow&Ice,,www.faz.net,de,0.8,Etwas Schnee erwartet: Wetterdienst sieht örtliche Chancen auf weiße Weihnachten,Zu Heiligabend wird es kalt in Deutschland. Einige Regionen können laut Prognose des Deutschen Wetterdienstes auch auf etwas Schnee hoffen.,https://www.faz.net/aktuell/gesellschaft/wetterdienst-2025-sind-oertliche-weisse-weihnachten-moeglich-accg-200380639.html,https://media0.faz.net/image/w1200h627/1abec389b995/w3000h1567x0y209o/202512/43601.0.1604908535/schnee-liegt-auf-einem-baum.webp,,Der Deutsche Wetterdienst (DWD) hat zum Heiligabend zarte Hoffnungen auf zumindest örtlich begrenzte weiße Weihnachten gemacht. Pünktlich zu Heiligabend komme ein Kaltlufteinbruch mit örtlichen Schne… [+853 chars],"Some snow expected: Weather service sees local chances of a white Christmas. It gets cold in Germany on Christmas Eve. According to the German Weather Service forecast, some regions can also hope for some snow.",Etwas Schnee erwartet: Wetterdienst sieht örtliche Chancen auf weiße Weihnachten. Zu Heiligabend wird es kalt in Deutschland. Einige Regionen können laut Prognose des Deutschen Wetterdienstes auch auf etwas Schnee hoffen.,"Quaedam nix exspectanda est: Tempestas ministerium localem casum natalium albae videt. In Germania Nativitatis Evae frigescit. Secundum Providentiam Tempestatis Germanicae, regiones aliquas etiam nives sperare possunt.",Germany,WCE,Europe
e46f9c8a4e63473b5e2a105f0e09ee76,2025-12-22T14:19:16Z,Snow&Ice,,www.zeit.de,de,0.8,"Wetter an Heiligabend: Deutscher Wetterdienst sieht Chance auf ""angezuckerte"" Weihnachten",In manchen Teilen Deutschlands könnte an Heiligabend Schnee fallen. Eine Kältefront lässt die Temperaturen deutlich sinken und bringt im Süden auch ein paar Flocken mit.,https://www.zeit.de/gesellschaft/zeitgeschehen/2025-12/wetter-weisse-weihnachten-chancen-deutschland,https://img.zeit.de/gesellschaft/zeitgeschehen/2025-12/wetter-weisse-weihnachten-chancen-deutschland-bild/wide__1300x731,,"Im Süden Deutschlands könnte sich mancherorts der Traum von einer ""weißen Weihnacht"" erfüllen zumindest ein bisschen. Laut dem Deutschen Wetterdienst kommt dort pünktlich zu Heiligabend ein Kaltlufte… [+2426 chars]",Weather on Christmas Eve: German Weather Service sees a chance for a “sweetened” Christmas. Snow could fall in some parts of Germany on Christmas Eve. A cold front causes temperatures to drop significantly and also brings a few flakes in the south.,"Wetter an Heiligabend: Deutscher Wetterdienst sieht Chance auf ""angezuckerte"" Weihnachten. In manchen Teilen Deutschlands könnte an Heiligabend Schnee fallen. Eine Kältefront lässt die Temperaturen deutlich sinken und bringt im Süden auch ein paar Flocken mit.","Tempestas in Vigilia Nativitatis Domini: Ministerii Tempestatis Germanicae casu quodam ""dulcis"" Nativitatis videt. Nix in aliquibus Germaniae partibus in vigilia Nativitatis Domini cadere potuit. Anterius frigoris temperaturas signanter guttatim facit et etiam paucas tunsulas in australi affert.",Germany,WCE,Europe
d28adca42d4faa7e5f11512833930091,2025-12-22T17:59:31Z,Snow&Ice,,www.bild.de,de,0.8,"Wetter - Brrrrr, ist das plötzlich kalt in Deutschland!",In drei Regionen wird es Weihnachten ganz besonders eisig. Die Chancen auf Schnee steigen.,https://www.bild.de/news/wetter/wetter-brrrrr-ist-das-ploetzlich-kalt-in-deutschland-694917a020abd237ff7762b7,"https://images.bild.de/694917a020abd237ff7762b7/d45d38976ed9d1f698be6375894bfec1,db5e9135?w=1280",,"Berlin Mit dichtem Nebel und spürbar kälter ist Deutschland in die Weihnachtswoche gestartet. Ein Wetter-Profi sagt bei BILD, wo uns an den Feiertagen die Kälte voll erwischt.
Bereits in der Nacht z… [+1874 chars]","Weather - Brrrrr, it's suddenly cold in Germany! Christmas will be particularly icy in three regions. The chances of snow are increasing.","Wetter - Brrrrr, ist das plötzlich kalt in Deutschland!. In drei Regionen wird es Weihnachten ganz besonders eisig. Die Chancen auf Schnee steigen.","Tempestas - Brrrrr, subito frigus est in Germania! Nativitas erit maxime glacialis in tribus regionibus. Casus nivis augentur.",Germany,WCE,Europe
e3b6da0ece20cb42f9bc164c740d2fde,2025-12-23T10:18:10Z,Snow&Ice,,www.morgenpost.de,de,0.8,Weiße Weihnachten? Wo Sie an Heiligabend tatsächlich mit Schnee rechnen können,Weiße Weihnachten werden in Deutschland immer seltener. Doch wie hoch sind die Chancen dieses Jahr? Manchen Regionen steht ein Zauber ins Haus.,https://www.morgenpost.de/panorama/article410574920/weisse-weihnachten-2025-chancen-prognose-schnee-wo.html,https://img.sparknews.funkemedien.de/410780926/410780926_1766484886_v16_9_1600.jpeg,,Leise rieselt der Schnee aber leider nur im Weihnachtslied. Denn in Deutschland fallen die weißen Flocken immer seltener vom Himmel. Trotzdem hoffen viele Menschen Jahr für Jahr auf weiße Weihnachten… [+4574 chars],White Christmas? Where you can actually expect snow on Christmas Eve. White Christmas is becoming increasingly rare in Germany. But what are the chances this year? Some regions have magic in store for them.,Weiße Weihnachten? Wo Sie an Heiligabend tatsächlich mit Schnee rechnen können. Weiße Weihnachten werden in Deutschland immer seltener. Doch wie hoch sind die Chancen dieses Jahr? Manchen Regionen steht ein Zauber ins Haus.,Alba Nativitatis Domini? Ubi actu expectare potes nivem in Vigilia Nativitatis Domini. Nativitas alba magis magisque rara in Germania fit. Sed quae sunt casus hoc anno? Quaedam regiones magicae thesaurum eis habent.,Germany,WCE,Europe
